Name,County,station,date,cnt_entries,cnt_exits
Richmond,Contra Costa,RICH,2021-05-22,658,726
Richmond,Contra Costa,RICH,2021-05-23,525,540
Richmond,Contra Costa,RICH,2021-05-24,1290,1302
Richmond,Contra Costa,RICH,2021-05-25,1358,1315
Richmond,Contra Costa,RICH,2021-05-26,1371,1373
Richmond,Contra Costa,RICH,2021-05-27,1371,1356
Richmond,Contra Costa,RICH,2021-05-28,1387,1319
Richmond,Contra Costa,RICH,2021-05-29,676,699
Richmond,Contra Costa,RICH,2021-05-30,558,599
Richmond,Contra Costa,RICH,2021-05-31,665,688
Richmond,Contra Costa,RICH,2021-06-01,1363,1350
Richmond,Contra Costa,RICH,2021-06-02,1388,1381
Richmond,Contra Costa,RICH,2021-06-03,1404,1253
Richmond,Contra Costa,RICH,2021-06-04,1391,1366
Richmond,Contra Costa,RICH,2021-06-05,761,771
Richmond,Contra Costa,RICH,2021-06-06,612,614
Richmond,Contra Costa,RICH,2021-06-07,1308,1290
Richmond,Contra Costa,RICH,2021-06-08,1409,1415
Richmond,Contra Costa,RICH,2021-06-09,1367,1354
Richmond,Contra Costa,RICH,2021-06-10,1397,1370
Richmond,Contra Costa,RICH,2021-06-11,1383,1715
Richmond,Contra Costa,RICH,2021-06-12,756,803
Richmond,Contra Costa,RICH,2021-06-13,600,567
Richmond,Contra Costa,RICH,2021-06-14,1324,1324
Richmond,Contra Costa,RICH,2021-06-15,1390,1412
Richmond,Contra Costa,RICH,2021-06-16,1415,1337
Richmond,Contra Costa,RICH,2021-06-17,1428,1401
Richmond,Contra Costa,RICH,2021-06-18,1396,1396
Richmond,Contra Costa,RICH,2021-06-19,788,805
Richmond,Contra Costa,RICH,2021-06-20,558,590
Richmond,Contra Costa,RICH,2021-06-21,1390,1404
Richmond,Contra Costa,RICH,2021-06-22,1458,1413
Richmond,Contra Costa,RICH,2021-06-23,1423,1392
Richmond,Contra Costa,RICH,2021-06-24,1435,1419
Richmond,Contra Costa,RICH,2021-06-25,1511,1406
Richmond,Contra Costa,RICH,2021-06-26,835,816
Richmond,Contra Costa,RICH,2021-06-27,651,650
Richmond,Contra Costa,RICH,2021-06-28,1352,1328
Richmond,Contra Costa,RICH,2021-06-29,1391,1440
Richmond,Contra Costa,RICH,2021-06-30,1442,1429
Richmond,Contra Costa,RICH,2021-07-01,1518,1527
Richmond,Contra Costa,RICH,2021-07-02,1432,1399
Richmond,Contra Costa,RICH,2021-07-03,883,871
Richmond,Contra Costa,RICH,2021-07-04,645,648
Richmond,Contra Costa,RICH,2021-07-05,854,835
Richmond,Contra Costa,RICH,2021-07-06,1488,1446
Richmond,Contra Costa,RICH,2021-07-07,1521,1436
Richmond,Contra Costa,RICH,2021-07-08,1502,1459
Richmond,Contra Costa,RICH,2021-07-09,1498,1395
Richmond,Contra Costa,RICH,2021-07-10,817,789
Richmond,Contra Costa,RICH,2021-07-11,572,613
Richmond,Contra Costa,RICH,2021-07-12,1355,1362
Richmond,Contra Costa,RICH,2021-07-13,1448,1412
Richmond,Contra Costa,RICH,2021-07-14,1458,1446
Richmond,Contra Costa,RICH,2021-07-15,1514,1347
Richmond,Contra Costa,RICH,2021-07-16,1525,1445
Richmond,Contra Costa,RICH,2021-07-17,832,772
Richmond,Contra Costa,RICH,2021-07-18,548,549
Richmond,Contra Costa,RICH,2021-07-19,1345,1399
Richmond,Contra Costa,RICH,2021-07-20,1457,1435
Richmond,Contra Costa,RICH,2021-07-21,1336,1365
Richmond,Contra Costa,RICH,2021-07-22,1477,1455
Richmond,Contra Costa,RICH,2021-07-23,1436,1434
Richmond,Contra Costa,RICH,2021-07-24,749,748
Richmond,Contra Costa,RICH,2021-07-25,592,621
Richmond,Contra Costa,RICH,2021-07-26,1383,1373
Richmond,Contra Costa,RICH,2021-07-27,1450,1448
Richmond,Contra Costa,RICH,2021-07-28,1478,1433
Richmond,Contra Costa,RICH,2021-07-29,1556,1523
Richmond,Contra Costa,RICH,2021-07-30,1497,1406
Richmond,Contra Costa,RICH,2021-07-31,817,820
Richmond,Contra Costa,RICH,2021-08-01,524,621
Richmond,Contra Costa,RICH,2021-08-02,1416,1429
Richmond,Contra Costa,RICH,2021-08-03,1446,1470
Richmond,Contra Costa,RICH,2021-08-04,1501,1474
Richmond,Contra Costa,RICH,2021-08-05,1565,1492
Richmond,Contra Costa,RICH,2021-08-06,1490,1484
Richmond,Contra Costa,RICH,2021-08-07,822,833
Richmond,Contra Costa,RICH,2021-08-08,612,533
Richmond,Contra Costa,RICH,2021-08-09,1471,1480
Richmond,Contra Costa,RICH,2021-08-10,1505,1493
Richmond,Contra Costa,RICH,2021-08-11,1488,1496
Richmond,Contra Costa,RICH,2021-08-12,1602,1547
Richmond,Contra Costa,RICH,2021-08-13,1558,1482
Richmond,Contra Costa,RICH,2021-08-14,856,898
Richmond,Contra Costa,RICH,2021-08-15,653,609
Richmond,Contra Costa,RICH,2021-08-16,1519,1526
Richmond,Contra Costa,RICH,2021-08-17,1600,1614
Richmond,Contra Costa,RICH,2021-08-18,1633,1677
Richmond,Contra Costa,RICH,2021-08-19,1687,1697
Richmond,Contra Costa,RICH,2021-08-20,1640,1614
Richmond,Contra Costa,RICH,2021-08-21,895,931
Richmond,Contra Costa,RICH,2021-08-22,652,627
Richmond,Contra Costa,RICH,2021-08-23,1637,1638
Richmond,Contra Costa,RICH,2021-08-24,1726,1757
Richmond,Contra Costa,RICH,2021-08-25,1712,1777
Richmond,Contra Costa,RICH,2021-08-26,1705,1715
Richmond,Contra Costa,RICH,2021-08-27,1747,1677
Richmond,Contra Costa,RICH,2021-08-28,843,939
Richmond,Contra Costa,RICH,2021-08-29,644,627
Richmond,Contra Costa,RICH,2021-08-30,1644,1665
Richmond,Contra Costa,RICH,2021-08-31,1748,1751
Richmond,Contra Costa,RICH,2021-09-01,1782,1763
Richmond,Contra Costa,RICH,2021-09-02,1771,1795
Richmond,Contra Costa,RICH,2021-09-03,1758,1715
Richmond,Contra Costa,RICH,2021-09-04,993,943
Richmond,Contra Costa,RICH,2021-09-05,688,701
Richmond,Contra Costa,RICH,2021-09-06,701,703
Richmond,Contra Costa,RICH,2021-09-07,1784,1768
Richmond,Contra Costa,RICH,2021-09-08,1870,1875
Richmond,Contra Costa,RICH,2021-09-09,1846,1867
Richmond,Contra Costa,RICH,2021-09-10,1827,1786
Richmond,Contra Costa,RICH,2021-09-11,1044,998
Richmond,Contra Costa,RICH,2021-09-12,763,723
Richmond,Contra Costa,RICH,2021-09-13,1802,1644
Richmond,Contra Costa,RICH,2021-09-14,1884,1888
Richmond,Contra Costa,RICH,2021-09-15,1923,1855
Richmond,Contra Costa,RICH,2021-09-16,1881,1946
Richmond,Contra Costa,RICH,2021-09-17,1914,1850
Richmond,Contra Costa,RICH,2021-09-18,1066,1114
Richmond,Contra Costa,RICH,2021-09-19,712,717
Richmond,Contra Costa,RICH,2021-09-20,1770,1760
Richmond,Contra Costa,RICH,2021-09-21,1794,1840
Richmond,Contra Costa,RICH,2021-09-22,1879,1890
Richmond,Contra Costa,RICH,2021-09-23,1018,1620
Richmond,Contra Costa,RICH,2021-09-24,1943,1827
Richmond,Contra Costa,RICH,2021-09-25,1065,1104
Richmond,Contra Costa,RICH,2021-09-26,762,736
Richmond,Contra Costa,RICH,2021-09-27,1785,1786
Richmond,Contra Costa,RICH,2021-09-28,1873,1870
Richmond,Contra Costa,RICH,2021-09-29,1902,1915
Richmond,Contra Costa,RICH,2021-09-30,1999,1951
Richmond,Contra Costa,RICH,2021-10-01,1940,1793
Richmond,Contra Costa,RICH,2021-10-02,1124,1156
Richmond,Contra Costa,RICH,2021-10-03,698,719
Richmond,Contra Costa,RICH,2021-10-04,1721,1728
Richmond,Contra Costa,RICH,2021-10-05,1825,1821
Richmond,Contra Costa,RICH,2021-10-06,1844,1917
Richmond,Contra Costa,RICH,2021-10-07,1873,1892
Richmond,Contra Costa,RICH,2021-10-08,1905,1828
Richmond,Contra Costa,RICH,2021-10-09,1137,1171
Richmond,Contra Costa,RICH,2021-10-10,804,776
Richmond,Contra Costa,RICH,2021-10-11,1581,1472
Richmond,Contra Costa,RICH,2021-10-12,1851,1877
Richmond,Contra Costa,RICH,2021-10-13,1868,1889
Richmond,Contra Costa,RICH,2021-10-14,1971,1950
Richmond,Contra Costa,RICH,2021-10-15,1861,1871
Richmond,Contra Costa,RICH,2021-10-16,1047,1057
Richmond,Contra Costa,RICH,2021-10-17,708,665
Richmond,Contra Costa,RICH,2021-10-18,1833,1796
Richmond,Contra Costa,RICH,2021-10-19,1925,1897
Richmond,Contra Costa,RICH,2021-10-20,1801,1828
Richmond,Contra Costa,RICH,2021-10-21,1745,1771
Richmond,Contra Costa,RICH,2021-10-22,1726,1784
Richmond,Contra Costa,RICH,2021-10-23,942,926
Richmond,Contra Costa,RICH,2021-10-24,425,449
Richmond,Contra Costa,RICH,2021-10-25,1654,1704
Richmond,Contra Costa,RICH,2021-10-26,1865,1855
Richmond,Contra Costa,RICH,2021-10-27,1856,1877
Richmond,Contra Costa,RICH,2021-10-28,1962,1895
Richmond,Contra Costa,RICH,2021-10-29,1894,1826
Richmond,Contra Costa,RICH,2021-10-30,1010,1056
Richmond,Contra Costa,RICH,2021-10-31,725,661
Richmond,Contra Costa,RICH,2021-11-01,1664,1685
Richmond,Contra Costa,RICH,2021-11-02,1875,1829
Richmond,Contra Costa,RICH,2021-11-03,1950,1919
Richmond,Contra Costa,RICH,2021-11-04,1963,1911
Richmond,Contra Costa,RICH,2021-11-05,1847,1845
Richmond,Contra Costa,RICH,2021-11-06,985,983
Richmond,Contra Costa,RICH,2021-11-07,720,670
Richmond,Contra Costa,RICH,2021-11-08,1854,1826
Richmond,Contra Costa,RICH,2021-11-09,1768,1767
Richmond,Contra Costa,RICH,2021-11-10,1967,1901
Richmond,Contra Costa,RICH,2021-11-11,1618,1522
Richmond,Contra Costa,RICH,2021-11-12,1870,1875
Richmond,Contra Costa,RICH,2021-11-13,982,1032
Richmond,Contra Costa,RICH,2021-11-14,704,700
Richmond,Contra Costa,RICH,2021-11-15,1874,1774
Richmond,Contra Costa,RICH,2021-11-16,1879,1888
Richmond,Contra Costa,RICH,2021-11-17,1925,1902
Richmond,Contra Costa,RICH,2021-11-18,1933,1887
Richmond,Contra Costa,RICH,2021-11-19,1862,1826
Richmond,Contra Costa,RICH,2021-11-20,1045,1013
Richmond,Contra Costa,RICH,2021-11-21,692,656
Richmond,Contra Costa,RICH,2021-11-22,1552,1678
Richmond,Contra Costa,RICH,2021-11-23,1735,1733
Richmond,Contra Costa,RICH,2021-11-24,1700,1766
Richmond,Contra Costa,RICH,2021-11-25,557,687
Richmond,Contra Costa,RICH,2021-11-26,1186,1004
Richmond,Contra Costa,RICH,2021-11-27,1082,1001
Richmond,Contra Costa,RICH,2021-11-28,804,670
Richmond,Contra Costa,RICH,2021-11-29,1800,1772
Richmond,Contra Costa,RICH,2021-11-30,1916,1894
Richmond,Contra Costa,RICH,2021-12-01,1944,1873
Richmond,Contra Costa,RICH,2021-12-02,2009,1969
Richmond,Contra Costa,RICH,2021-12-03,1981,1949
Richmond,Contra Costa,RICH,2021-12-04,1058,1031
Richmond,Contra Costa,RICH,2021-12-05,671,659
Richmond,Contra Costa,RICH,2021-12-06,1845,1807
Richmond,Contra Costa,RICH,2021-12-07,1855,1860
Richmond,Contra Costa,RICH,2021-12-08,2004,1953
Richmond,Contra Costa,RICH,2021-12-09,1949,1914
Richmond,Contra Costa,RICH,2021-12-10,1921,2041
Richmond,Contra Costa,RICH,2021-12-11,1162,994
Richmond,Contra Costa,RICH,2021-12-12,529,545
Richmond,Contra Costa,RICH,2021-12-13,1537,1544
Richmond,Contra Costa,RICH,2021-12-14,1707,1735
Richmond,Contra Costa,RICH,2021-12-15,1771,1774
Richmond,Contra Costa,RICH,2021-12-16,1863,1856
Richmond,Contra Costa,RICH,2021-12-17,1966,1837
Richmond,Contra Costa,RICH,2021-12-18,1095,1037
Richmond,Contra Costa,RICH,2021-12-19,749,743
Richmond,Contra Costa,RICH,2021-12-20,1631,1565
Richmond,Contra Costa,RICH,2021-12-21,1644,1546
Richmond,Contra Costa,RICH,2021-12-22,1474,1475
Richmond,Contra Costa,RICH,2021-12-23,1334,1357
Richmond,Contra Costa,RICH,2021-12-24,921,918
Richmond,Contra Costa,RICH,2021-12-25,336,355
Richmond,Contra Costa,RICH,2021-12-26,617,526
Richmond,Contra Costa,RICH,2021-12-27,1289,1177
Richmond,Contra Costa,RICH,2021-12-28,1419,1347
Richmond,Contra Costa,RICH,2021-12-29,1267,1272
Richmond,Contra Costa,RICH,2021-12-30,1428,1353
Richmond,Contra Costa,RICH,2021-12-31,950,923
Richmond,Contra Costa,RICH,2022-01-01,511,530
Richmond,Contra Costa,RICH,2022-01-02,615,571
Richmond,Contra Costa,RICH,2022-01-03,1359,1370
Richmond,Contra Costa,RICH,2022-01-04,1353,1466
Richmond,Contra Costa,RICH,2022-01-05,1485,1503
Richmond,Contra Costa,RICH,2022-01-06,1407,1430
Richmond,Contra Costa,RICH,2022-01-07,1352,1367
Richmond,Contra Costa,RICH,2022-01-08,836,808
Richmond,Contra Costa,RICH,2022-01-09,560,555
Richmond,Contra Costa,RICH,2022-01-10,1412,1409
Richmond,Contra Costa,RICH,2022-01-11,1480,1439
Richmond,Contra Costa,RICH,2022-01-12,1501,1513
Richmond,Contra Costa,RICH,2022-01-13,1475,1458
Richmond,Contra Costa,RICH,2022-01-14,1575,1525
Richmond,Contra Costa,RICH,2022-01-15,939,880
Richmond,Contra Costa,RICH,2022-01-16,575,537
Richmond,Contra Costa,RICH,2022-01-17,947,958
Richmond,Contra Costa,RICH,2022-01-18,1568,1491
Richmond,Contra Costa,RICH,2022-01-19,1515,1561
Richmond,Contra Costa,RICH,2022-01-20,1568,1567
Richmond,Contra Costa,RICH,2022-01-21,1647,1569
Richmond,Contra Costa,RICH,2022-01-22,920,836
Richmond,Contra Costa,RICH,2022-01-23,559,564
Richmond,Contra Costa,RICH,2022-01-24,1603,1563
Richmond,Contra Costa,RICH,2022-01-25,1624,1671
Richmond,Contra Costa,RICH,2022-01-26,1633,1624
Richmond,Contra Costa,RICH,2022-01-27,1695,1686
Richmond,Contra Costa,RICH,2022-01-28,1598,1566
Richmond,Contra Costa,RICH,2022-01-29,971,934
Richmond,Contra Costa,RICH,2022-01-30,598,601
Richmond,Contra Costa,RICH,2022-01-31,1559,1512
Richmond,Contra Costa,RICH,2022-02-01,1685,1655
Richmond,Contra Costa,RICH,2022-02-02,1694,1726
Richmond,Contra Costa,RICH,2022-02-03,1790,1721
Richmond,Contra Costa,RICH,2022-02-04,1672,1667
Richmond,Contra Costa,RICH,2022-02-05,891,938
Richmond,Contra Costa,RICH,2022-02-06,617,643
Richmond,Contra Costa,RICH,2022-02-07,1619,1629
Richmond,Contra Costa,RICH,2022-02-08,1775,1758
Richmond,Contra Costa,RICH,2022-02-09,1750,1717
Richmond,Contra Costa,RICH,2022-02-10,1883,1819
Richmond,Contra Costa,RICH,2022-02-11,1859,1732
Richmond,Contra Costa,RICH,2022-02-12,1005,980
Richmond,Contra Costa,RICH,2022-02-13,694,689
Richmond,Contra Costa,RICH,2022-02-14,1761,1749
Richmond,Contra Costa,RICH,2022-02-15,1846,1836
Richmond,Contra Costa,RICH,2022-02-16,1893,1856
Richmond,Contra Costa,RICH,2022-02-17,1911,1816
Richmond,Contra Costa,RICH,2022-02-18,1870,1838
Richmond,Contra Costa,RICH,2022-02-19,1053,1056
Richmond,Contra Costa,RICH,2022-02-20,708,737
Richmond,Contra Costa,RICH,2022-02-21,1109,1061
Richmond,Contra Costa,RICH,2022-02-22,1786,1794
Richmond,Contra Costa,RICH,2022-02-23,1821,1844
Richmond,Contra Costa,RICH,2022-02-24,1813,1806
Richmond,Contra Costa,RICH,2022-02-25,1797,1762
Richmond,Contra Costa,RICH,2022-02-26,1010,967
Richmond,Contra Costa,RICH,2022-02-27,748,728
Richmond,Contra Costa,RICH,2022-02-28,1759,1761
Richmond,Contra Costa,RICH,2022-03-01,1863,1892
Richmond,Contra Costa,RICH,2022-03-02,1924,1949
Richmond,Contra Costa,RICH,2022-03-03,1900,1891
Richmond,Contra Costa,RICH,2022-03-04,1931,1834
Richmond,Contra Costa,RICH,2022-03-05,1060,1102
Richmond,Contra Costa,RICH,2022-03-06,716,720
Richmond,Contra Costa,RICH,2022-03-07,1026,1377
Richmond,Contra Costa,RICH,2022-03-08,1895,1896
Richmond,Contra Costa,RICH,2022-03-09,1899,1885
Richmond,Contra Costa,RICH,2022-03-10,2015,1963
Richmond,Contra Costa,RICH,2022-03-11,1939,1835
Richmond,Contra Costa,RICH,2022-03-12,1021,960
Richmond,Contra Costa,RICH,2022-03-13,647,673
Richmond,Contra Costa,RICH,2022-03-14,1837,1849
Richmond,Contra Costa,RICH,2022-03-15,1831,1827
Richmond,Contra Costa,RICH,2022-03-16,2042,2003
Richmond,Contra Costa,RICH,2022-03-17,1979,1933
Richmond,Contra Costa,RICH,2022-03-18,2011,1927
Richmond,Contra Costa,RICH,2022-03-19,981,977
Richmond,Contra Costa,RICH,2022-03-20,792,760
Richmond,Contra Costa,RICH,2022-03-21,1777,1793
Richmond,Contra Costa,RICH,2022-03-22,2005,1948
Richmond,Contra Costa,RICH,2022-03-23,1939,1917
Richmond,Contra Costa,RICH,2022-03-24,1983,2016
Richmond,Contra Costa,RICH,2022-03-25,1988,1975
Richmond,Contra Costa,RICH,2022-03-26,1105,1052
Richmond,Contra Costa,RICH,2022-03-27,771,745
Richmond,Contra Costa,RICH,2022-03-28,1784,1719
Richmond,Contra Costa,RICH,2022-03-29,1988,1910
Richmond,Contra Costa,RICH,2022-03-30,1936,1913
Richmond,Contra Costa,RICH,2022-03-31,1966,1880
Richmond,Contra Costa,RICH,2022-04-01,1941,1887
Richmond,Contra Costa,RICH,2022-04-02,1083,1093
Richmond,Contra Costa,RICH,2022-04-03,860,812
Richmond,Contra Costa,RICH,2022-04-04,1787,1773
Richmond,Contra Costa,RICH,2022-04-05,1957,1968
Richmond,Contra Costa,RICH,2022-04-06,1981,2020
Richmond,Contra Costa,RICH,2022-04-07,2043,1966
Richmond,Contra Costa,RICH,2022-04-08,2014,1898
Richmond,Contra Costa,RICH,2022-04-09,1171,1113
Richmond,Contra Costa,RICH,2022-04-10,833,884
Richmond,Contra Costa,RICH,2022-04-11,1925,1964
Richmond,Contra Costa,RICH,2022-04-12,2048,2039
Richmond,Contra Costa,RICH,2022-04-13,2118,2143
Richmond,Contra Costa,RICH,2022-04-14,1979,1902
Richmond,Contra Costa,RICH,2022-04-15,1945,1874
Richmond,Contra Costa,RICH,2022-04-16,1065,1052
Richmond,Contra Costa,RICH,2022-04-17,735,738
Richmond,Contra Costa,RICH,2022-04-18,1896,1844
Richmond,Contra Costa,RICH,2022-04-19,2010,2030
Richmond,Contra Costa,RICH,2022-04-20,2060,2043
Richmond,Contra Costa,RICH,2022-04-21,2004,1889
Richmond,Contra Costa,RICH,2022-04-22,1963,1951
Richmond,Contra Costa,RICH,2022-04-23,1142,1087
Richmond,Contra Costa,RICH,2022-04-24,765,707
Richmond,Contra Costa,RICH,2022-04-25,1930,1879
Richmond,Contra Costa,RICH,2022-04-26,2128,2065
Richmond,Contra Costa,RICH,2022-04-27,2112,2018
Richmond,Contra Costa,RICH,2022-04-28,2130,2067
Richmond,Contra Costa,RICH,2022-04-29,2249,2052
Richmond,Contra Costa,RICH,2022-04-30,1092,1104
Richmond,Contra Costa,RICH,2022-05-01,868,844
Richmond,Contra Costa,RICH,2022-05-02,1944,1869
El Cerrito Del Norte,Contra Costa,DELN,2020-01-01,1436,2018
El Cerrito Del Norte,Contra Costa,DELN,2020-01-02,5751,6046
El Cerrito Del Norte,Contra Costa,DELN,2020-01-03,5997,6100
El Cerrito Del Norte,Contra Costa,DELN,2020-01-04,2754,2851
El Cerrito Del Norte,Contra Costa,DELN,2020-01-05,1695,1807
El Cerrito Del Norte,Contra Costa,DELN,2020-01-06,7182,7586
El Cerrito Del Norte,Contra Costa,DELN,2020-01-07,7405,7852
El Cerrito Del Norte,Contra Costa,DELN,2020-01-08,7614,7839
El Cerrito Del Norte,Contra Costa,DELN,2020-01-09,7362,7675
El Cerrito Del Norte,Contra Costa,DELN,2020-01-10,7092,7238
El Cerrito Del Norte,Contra Costa,DELN,2020-01-11,2882,2883
El Cerrito Del Norte,Contra Costa,DELN,2020-01-12,1689,1896
El Cerrito Del Norte,Contra Costa,DELN,2020-01-13,7162,7665
El Cerrito Del Norte,Contra Costa,DELN,2020-01-14,7753,8009
El Cerrito Del Norte,Contra Costa,DELN,2020-01-15,7495,7929
El Cerrito Del Norte,Contra Costa,DELN,2020-01-16,7040,7458
El Cerrito Del Norte,Contra Costa,DELN,2020-01-17,6908,7184
El Cerrito Del Norte,Contra Costa,DELN,2020-01-18,2968,2908
El Cerrito Del Norte,Contra Costa,DELN,2020-01-19,1804,1922
El Cerrito Del Norte,Contra Costa,DELN,2020-01-20,2972,3307
El Cerrito Del Norte,Contra Costa,DELN,2020-01-22,7802,8146
El Cerrito Del Norte,Contra Costa,DELN,2020-01-23,7868,8115
El Cerrito Del Norte,Contra Costa,DELN,2020-01-24,7419,7524
El Cerrito Del Norte,Contra Costa,DELN,2020-01-25,3044,3047
El Cerrito Del Norte,Contra Costa,DELN,2020-01-26,1826,1874
El Cerrito Del Norte,Contra Costa,DELN,2020-01-27,7501,7961
El Cerrito Del Norte,Contra Costa,DELN,2020-01-28,7849,8195
El Cerrito Del Norte,Contra Costa,DELN,2020-01-29,7850,8230
El Cerrito Del Norte,Contra Costa,DELN,2020-01-30,7925,8502
El Cerrito Del Norte,Contra Costa,DELN,2020-01-31,7417,7534
El Cerrito Del Norte,Contra Costa,DELN,2020-02-01,3068,3025
El Cerrito Del Norte,Contra Costa,DELN,2020-02-02,1852,1958
El Cerrito Del Norte,Contra Costa,DELN,2020-02-03,7478,7842
El Cerrito Del Norte,Contra Costa,DELN,2020-02-04,7925,8461
El Cerrito Del Norte,Contra Costa,DELN,2020-02-05,7941,8250
El Cerrito Del Norte,Contra Costa,DELN,2020-02-06,7986,8323
El Cerrito Del Norte,Contra Costa,DELN,2020-02-07,7385,7568
El Cerrito Del Norte,Contra Costa,DELN,2020-02-08,3170,3177
El Cerrito Del Norte,Contra Costa,DELN,2020-02-09,1713,1789
El Cerrito Del Norte,Contra Costa,DELN,2020-02-10,7595,8088
El Cerrito Del Norte,Contra Costa,DELN,2020-02-11,7871,8323
El Cerrito Del Norte,Contra Costa,DELN,2020-02-12,7775,8140
El Cerrito Del Norte,Contra Costa,DELN,2020-02-13,7856,8125
El Cerrito Del Norte,Contra Costa,DELN,2020-02-14,6883,7028
El Cerrito Del Norte,Contra Costa,DELN,2020-02-15,1890,1023
El Cerrito Del Norte,Contra Costa,DELN,2020-02-16,1915,1925
El Cerrito Del Norte,Contra Costa,DELN,2020-02-17,3056,3152
El Cerrito Del Norte,Contra Costa,DELN,2020-02-18,8488,8157
El Cerrito Del Norte,Contra Costa,DELN,2020-02-20,7714,8100
El Cerrito Del Norte,Contra Costa,DELN,2020-02-21,7163,7329
El Cerrito Del Norte,Contra Costa,DELN,2020-02-22,2847,2937
El Cerrito Del Norte,Contra Costa,DELN,2020-02-23,1825,1973
El Cerrito Del Norte,Contra Costa,DELN,2020-02-25,8015,8335
El Cerrito Del Norte,Contra Costa,DELN,2020-02-26,8130,8309
El Cerrito Del Norte,Contra Costa,DELN,2020-02-27,7926,8246
El Cerrito Del Norte,Contra Costa,DELN,2020-02-28,7096,7331
El Cerrito Del Norte,Contra Costa,DELN,2020-02-29,2852,2881
El Cerrito Del Norte,Contra Costa,DELN,2020-03-01,1755,1826
El Cerrito Del Norte,Contra Costa,DELN,2020-03-02,7242,7622
El Cerrito Del Norte,Contra Costa,DELN,2020-03-03,7649,7981
El Cerrito Del Norte,Contra Costa,DELN,2020-03-04,7488,7854
El Cerrito Del Norte,Contra Costa,DELN,2020-03-05,7470,7684
El Cerrito Del Norte,Contra Costa,DELN,2020-03-06,6699,6863
El Cerrito Del Norte,Contra Costa,DELN,2020-03-07,2337,2419
El Cerrito Del Norte,Contra Costa,DELN,2020-03-08,1475,1606
El Cerrito Del Norte,Contra Costa,DELN,2020-03-09,6565,6945
El Cerrito Del Norte,Contra Costa,DELN,2020-03-10,6200,6687
El Cerrito Del Norte,Contra Costa,DELN,2020-03-11,6018,6457
El Cerrito Del Norte,Contra Costa,DELN,2020-03-12,5511,5816
El Cerrito Del Norte,Contra Costa,DELN,2020-03-13,4691,4927
El Cerrito Del Norte,Contra Costa,DELN,2020-03-14,1427,1529
El Cerrito Del Norte,Contra Costa,DELN,2020-03-15,858,929
El Cerrito Del Norte,Contra Costa,DELN,2020-03-16,3250,3446
El Cerrito Del Norte,Contra Costa,DELN,2020-03-17,1680,1865
El Cerrito Del Norte,Contra Costa,DELN,2020-03-18,1560,1709
El Cerrito Del Norte,Contra Costa,DELN,2020-03-19,1487,1590
El Cerrito Del Norte,Contra Costa,DELN,2020-03-20,1289,1229
El Cerrito Del Norte,Contra Costa,DELN,2020-03-21,549,595
El Cerrito Del Norte,Contra Costa,DELN,2020-03-22,371,418
El Cerrito Del Norte,Contra Costa,DELN,2020-03-23,1156,1235
El Cerrito Del Norte,Contra Costa,DELN,2020-03-24,1039,1130
El Cerrito Del Norte,Contra Costa,DELN,2020-03-25,1102,1178
El Cerrito Del Norte,Contra Costa,DELN,2020-03-26,1052,1114
El Cerrito Del Norte,Contra Costa,DELN,2020-03-27,1057,1055
El Cerrito Del Norte,Contra Costa,DELN,2020-03-28,373,428
El Cerrito Del Norte,Contra Costa,DELN,2020-03-29,291,308
